protein_per_100,water_use_product
10.0,215.7
11.0,399.39285715
10.1,215.7
9.7,215.7
10.9,83.46072154471545
10.9,561.0857143
2.9,900.5999999999999
11.8,80.92428861788618
3.2,240.29003226835331
7.2,82.37367886178862
7.3,1243.05
7.7,83.21915650406504
9.4,82.1321138211382
8.5,365.6710365853658
8.5,89.3790650406504
5.3,750.0120816426864
6.1,557.8600000000001
5.5,212.007644378974
8.2,78.26707317073172
7.5,77.54237804878049
8.2,10.65
8.1,1784.272406248853
8.4,673.6657520325203
11.4,705.2268292682928
10.8,3873.5
10.1,1652.0735546843218
10.8,2141.8
10.0,708.491768292683
13.0,2567.5836446399285
10.9,2083.125
11.3,432.9500000000001
8.5,432.9500000000001
7.9,793.3801829268294
10.0,91.79471544715446
8.4,814.0581300813009
8.1,786.8503048780489
11.3,719.3748983739838
7.1,628.2
4.0,702.3289782083928
10.7,1754.987212276215
8.6,1001.0962478712707
10.0,5.518178906062306
11.3,375.3776478713213
5.4,316.09943915278336
6.2,481.1999999999999
5.5,281.78518329861873
6.4,543.8194981672575
7.0,617.5094830428827
6.9,721.3908208851021
7.9,577.7000000003484
6.7,621.6017420143625
6.3,577.7
1.4,429.6109145311739
5.4,424.72110502888944
5.5,619.0908591354763
4.8,306.6238144389412
5.6,279.6827273578972
4.8,544.868987572405
5.7,321.4093791950614
5.0,315.16606319670626
4.4,483.2675448959912
4.9,1449.4606148497703
8.7,411.08198458728685
9.0,104.38423680386175
9.8,596.5618366956629
8.3,399.1375020354391
7.6,439.2875
6.3,596.3889674157738
5.2,95.657099331564
8.8,480.0112577556419
7.8,570.0154944689368
8.0,117.23246019388333
6.8,614.6108021869426
7.8,363.56250000000006
7.0,434.8999999999999
9.6,294.85
8.9,515.1972919742311
7.7,308.33333333333326
4.7,1404.4422202152248
5.9,68.84068621947377
5.4,629.0625507575636
5.2,1056.8155916087328
5.0,220.7375
6.1,1227.2551955156064
5.1,577.7000000000489
3.7,10.217586289741336
8.1,1460.7166666666665
5.1,1083.730866543119
4.1,443.8031321957442
5.0,215.96509763081056
4.2,1371.5790229202596
4.6,77.31125232746065
4.3,107.59897278917154
4.2,2006.0120479793493
4.1,334.0897481389086
4.8,343.6294009346029
5.1,412.1746427636663
5.4,1268.1005802476705
4.4,425.2082680390251
4.3,628.1999999999563
3.4,207.5881349846226
4.2,530.6407329784734
4.8,236.99606291720056
2.6,537.0366830957195
3.8,244.6582429770296
3.0,487.93994033856814
4.0,579.1420580202799
4.0,512.3402013139868
5.1,697.8547978702638
5.0,215.7002039477322
4.5,319.33334819486424
2.8,496.7570911883651
4.5,208.1125
4.8,441.8343972006716
5.2,674.2336780083174
5.4,438.86720420642615
4.1,436.4086213633533
3.0,60.38192268005153
5.1,628.2
2.8,258.295076391387
5.2,628.1999999999266
4.1,1441.7348764810129
3.3,78.82079577781734
4.6,836.4393589964158
7.2,456.99838578846175
6.1,183.3729307711602
2.2,483.4174111409527
4.0,390.55499584876543
4.2,166.3574363161602
4.1,460.1281027736607
3.6,420.1845701771751
3.8,494.44741050628414
4.6,487.2698425450368
3.2,615.8531029171002
3.4,59.58213493637141
2.3,275.3330912607549
3.7,615.4386191025123
2.7,519.5735634659984
2.4,252.4502185280186
5.2,685.550505035569
1.8,450.6627742679757
2.3,281.14617206930785
2.2,273.612642208395
2.4,250.83165638038284
5.3,1202.4416666666666
3.8,628.2
2.7,577.7
4.3,628.2
3.4,209.9619500504129
3.7,628.2
2.5,1800.711602059362
3.9,508.4874504770088
3.3,615.6905608733854
3.7,1113.5806655180447
3.9,612.2326031243645
4.2,614.8458527003272
4.5,527.120691056238
4.8,1049.67775989883
6.1,1108.6137751061929
2.9,577.7002421692497
5.9,362.7358088517713
5.6,359.6055624049365
8.2,186.41922843444675
4.8,1308.1161243075087
3.0,346.0514130498962
4.6,271.0711253333634
6.9,440.1084311523098
4.9,1351.537204978806
4.0,577.7
4.1,2248.4
5.8,606.8667189799929
6.0,577.7
6.5,605.4715936453507
6.0,605.9564630976595
8.0,540.6000733673001
7.9,777.9757182772007
6.2,959.2
5.4,163.0197443570485
6.4,287.73
5.3,105.71572409331456
3.8,232.66752566292436
5.1,172.94927204701156
4.6,144.72094184889949
7.0,902.4024573699376
5.1,375.1761713398922
5.4,198.25
5.9,369.4231794842064
5.9,195.10713479822488
6.7,67.53897029281985
5.7,273.9333333333333
6.6,361.1407689367496
4.8,1190.847426832547
3.3,84.2527501765665
2.8,524.0231890555315
2.8,536.1944493791145
3.4,491.27391515778334
3.2,567.2924928611525
2.3,543.3847727969141
2.6,514.732895933281
2.9,527.2159362069899
1.9,351.0811115143845
2.1,232.58242768562653
2.3,478.4668160431714
3.2,15.507623536848328
2.9,509.6374195548623
6.8,271.6889688783051
8.7,292.76704204926165
10.3,1969.5258718847508
6.5,479.5113888400942
2.2,2047.017694761843
7.1,332.0275763147376
8.2,170.78982481201876
8.7,175.03598067751096
7.5,355.89053825792325
7.2,141.12322398455643
6.2,1650.818182
3.1,675.4799111852499
3.4,30.75837560166756
2.4,270.8977650600843
7.4,336.8195919790155
8.6,70.6577743902439
8.3,304.878
7.9,1448.7979539641942
7.6,1468.1666666666663
6.4,598.7167376586126
4.6,105.95740782119414
6.4,208.1125
8.3,1072.258978039096
5.7,314.8568262851865
7.3,498.34422923994487
6.4,277.19704258322906
6.7,273.9333333333333
4.5,103.7495816820807
5.4,67.7605576008778
2.3,211.46772421079143
3.1,615.4456128967513
5.4,116.21258051490352
4.5,647.4999999999865
3.1,647.5
2.4,258.7208479484531
3.4,499.1220885178557
2.6,43.82998096658778
3.8,544.0084478990176
3.2,196.05741984157663
2.8,220.6553566268813
3.1,647.4999999998485
2.8,647.4999999999144
5.0,647.5
4.9,1340.9196555424755
5.1,647.4999999998865
4.7,647.5
4.1,647.499999999988
2.7,647.4999999999378
5.0,185.4464574541672
10.6,77.05924796747969
4.0,888.275
6.9,725.7260486811915
3.2,680.1632573810525
0.0,646.5333333333332
3.9,900.5999999999999
5.6,724.4166666666665
17.0,900.5999999999999
7.4,803.7295788684914
5.3,30.139856812758875
5.0,383.2522835875903
4.8,7.411588051573638
5.1,336.37457163731483
9.8,577.7
13.1,1586.0999999999997
11.3,900.5999999999999
13.0,1525.4999999999998
12.0,442.6
14.0,1365.3
13.0,1525.4999999999998
15.4,432.9500000000001
14.7,977.6333333333332
23.1,3691.3
14.9,351.70024807570144
12.4,828.7857142857141
15.6,815.7214285749999
12.6,977.6333333333332
13.3,796.1187488410669
24.4,3691.3
13.5,351.6999620626449
14.0,442.6
9.6,1412.2833333333335
15.0,1554.3000000000002
13.0,1822.479333868595
11.1,1412.2833333333335
21.9,2866.1933095687714
18.0,1665.9700000000005
14.4,1243.05
12.7,802.6100000000001
13.7,977.6333333333332
13.8,1217.0556934804004
12.4,859.5
22.7,207.30073571399444
2.0,315.46272377755383
4.4,87.077990368826
5.5,132.44635509880257
1.1,1.120997920997921
0.7,9.87305122560399
3.0,84.15099909592428
1.8,511.1
1.6,892.7976457286657
1.8,2081.1
0.8,419.6
0.9,222.967670195369
0.5,152.2584541062802
1.7,136.7764590288447
8.9,687.5652852985949
3.4,410.596428575
4.0,435.725
3.8,482.944313508626
6.4,826.25
8.6,668.625
15.3,59.1
10.9,86.13333333333331
17.9,59.1
13.5,126.0
4.4,1768.6206345401893
17.4,93.46666666666664
19.5,407.425
4.2,564.5400000000001
4.1,2590.1927635298216
3.8,263.8683282210715
0.8,2070.1
3.6,331.32759883101494
3.5,628.2
2.6,628.2
4.1,326.7203217048126
3.1,365.83983044390936
4.5,628.1999999993261
1.7,180.1
2.6,912.7357023070728
2.2,528.4984014818756
0.6,628.2
3.4,311.32885811634344
6.5,2133.8186790345912
3.4,954.2416097880972
3.9,419.6002687155172
2.8,429.5079082299874
5.0,297.2253838031466
3.9,628.1999999999881
2.8,628.2
3.5,323.36916254428445
3.0,457.132370941845
4.0,1650.818182
4.1,326.2112416803025
1.6,333.4164088852932
0.1,180.1
2.3,628.2
4.8,628.1999999999765
6.6,628.2
0.4,82.7
2.2,628.2
4.0,339.8262671640789
8.4,1740.542326976715
4.2,540.1666666666666
3.2,287.78625955423274
2.9,305.33001081417655
4.3,235.53581567907432
4.9,628.2
0.2,180.1
4.0,316.01519056401827
0.8,628.2
7.5,612.4669470178246
4.2,357.37487586053334
7.4,628.2
3.5,628.1999999997604
7.4,122.30259696521485
4.8,628.2
5.5,247.91433053711816
2.8,180.10000045303124
7.0,628.2
4.1,407.7875
0.0,414.6000000007632
4.0,628.1999999999907
3.5,420.469972987941
5.1,229.84902234191017
0.6,180.1
4.8,234.15273568071223
1.6,620.1
4.1,19.537750110673297
1.5,498.9027948205402
2.6,628.2
2.0,284.85
3.1,422.10528007492906
3.1,314.5250859779722
3.8,442.5118328547754
3.0,628.2
4.8,606.7018119901013
3.4,628.1999999999989
3.1,28.40000040515437
1.8,170.75
3.9,628.2
4.0,628.2
0.3,149.46481048543964
2.2,42.10973574619679
4.3,2753.61165102905
2.5,628.2
3.7,628.2
4.0,628.2
4.4,2482.313945072141
4.5,628.2
3.8,215.0833333333333
3.0,317.3
4.4,628.2
0.5,180.1
5.1,28.400000209448923
2.8,28.4
1.3,28.400000000033444
2.7,4133.8
1.0,406.4661654135339
3.2,429.69684717436905
6.8,623.5691645611325
0.9,628.2
5.6,628.1999999999109
5.7,522.2876545667173
0.9,1628.15
1.1,419.6
2.6,637.5712128178502
6.7,577.7000000001686
0.5,179.27783075331214
3.6,399.1359735790911
0.5,20.0
3.1,418.22925419139176
1.0,628.2
1.5,419.6
2.9,628.2
2.4,628.2
1.0,628.2
6.4,812.4651389296598
6.7,503.2487577806648
6.4,3455.2650082103246
4.3,643.05625
8.0,606.2384582820865
5.8,357.12499999999994
11.0,172.76670473200406
5.3,646.4857142857143
7.5,228.38125
5.6,503.05625
2.8,359.85
6.0,2115.2236751309697
10.3,1040.2214285714283
9.5,519.1891826759393
21.7,2.473372307199488
8.4,1432.7826514404244
11.3,1023.5124999999998
8.2,245.00304229642893
9.3,47.89821959094046
3.5,1445.1857148039358
12.4,523.5714285714286
5.9,1651.2799167351243
7.0,660.976303123358
4.9,1217.6500057882324
2.7,1107.2900000000002
8.1,418.7875
10.3,537.8796018068482
9.4,857.3905140255299
4.5,693.1999999999998
5.5,890.0521316655753
17.9,963.439220669208
16.1,2958.7250000000004
13.5,1083.45
11.7,964.2142857142856
17.9,2102.530571722319
8.3,324.4431135620719
7.8,943.575
14.7,959.4267319068113
13.4,628.1044347352773
6.6,645.0259550412088
2.5,357.4
9.4,516.1341928016377
13.2,788.2500000000001
5.0,1961.7445622010769
12.0,511.90000025966106
14.0,265.4542838768362
14.0,302.78333333333325
19.0,704.5666666666666
2.6,130.83783191839794
2.9,394.97054272161387
4.6,272.0272739382773
4.5,331.4765046489583
3.7,1842.504521402676
2.7,577.7
2.7,1328.54
3.7,294.59157567593763
3.0,346.960705858029
3.1,204.43590345580407
2.6,1328.54
3.2,577.700000000005
5.3,549.042884480954
3.8,2165.903531192752
4.7,342.702904807925
3.8,494.9083545828807
3.0,185.3445961211338
3.1,475.41596298752
2.6,324.35775460452487
2.8,377.8862449015247
5.5,32.49073024155128
3.3,233.2921500448012
3.9,103.34617872192489
3.1,478.77007156217496
2.5,2964.782979293737
5.6,34.04286354496357
3.5,2320.1623296698463
2.3,950.735035572438
2.4,1105.1333333333332
1.9,685.1368944663483
2.3,1105.1333333333332
2.1,925.5151223223204
2.4,1105.1333333333332
2.0,1105.1333333333332
1.7,233.3767281104924
2.5,148.4
2.1,2225.0721835561617
2.5,882.7750000000001
2.1,37.72000965947663
2.6,360.4333333333332
5.0,368.8999849119225
1.6,360.4333333333332
2.4,583.6173273581549
2.1,1105.1333333333332
1.8,533.5
1.7,533.5
3.6,413.8375
2.6,1364.3000000000002
2.1,533.5
3.1,985.9
2.1,1105.1333333333332
2.0,929.4670124619332
2.3,985.9
3.0,148.4
1.9,1105.1333333333332
12.1,413.1098912901269
6.5,1627.8823684564136
6.7,1890.0484032658371
9.1,386.05834433683947
8.1,404.056338734579
6.4,320.02305458903027
7.9,334.03815861941604
6.5,318.25111163591794
4.1,540.6
10.0,4001.1058357686657
10.0,3584.3422679319506
12.0,4193.691346834504
11.0,4293.734329019628
11.0,2088.625
8.8,2907.380848496899
8.8,3497.0164099960184
13.0,308.1179157259896
14.0,4482.645211886965
7.8,164.3247217374872
7.14,534.797012195122
12.1,1879.48
7.5,1157.333333333333
9.6,2088.6251192272825
8.7,2116.1800000000003
8.3,1471.4
8.5,1377.4
12.7,2558.051582057961
11.2,520.213617886179
9.4,2245.3249342793847
6.0,215.7000000148004
8.9,2248.4
14.2,561.0857142989069
10.4,514.4975538838216
11.5,4133.8
9.9,561.0857143
7.0,268.20143723687784
9.5,410.2935137249349
27.0,1031.5385059016498
8.6,791.8565331287394
8.0,1707.1168573145594
8.3,180.1
0.0,1900.928571433333
14.0,628.2
17.0,628.2
0.0,482.4
10.0,1451.2
9.5,269.449812873234
14.0,628.2
0.0,370.59285715
14.0,628.2
14.0,628.2
0.0,1580.721428575
14.0,628.1999998788013
0.0,1920.6
8.9,4133.8
13.2,3175.37140167773
9.6,561.0857143
9.9,4133.8
9.5,399.9220902232935
6.8,419.6000000645008
5.5,2048.8640409181467
11.0,2908.0064499772143
8.0,440.7114636506891
11.5,861.027124724329
9.6,484.220817005109
9.9,401.1666610434904
9.1,1806.9778395923777
10.0,405.5540150227767
8.6,180.1
8.5,788.3758453869293
10.1,2129.533335557784
10.2,4133.8
12.0,2997.1281005440533
13.9,3000.555531231156
11.0,2898.1040443586767
9.1,1905.964009321165
12.7,375.8603876994853
8.0,2240.409207161125
9.8,2570.0102897736137
8.4,180.10000000478698
8.3,157.6556423397029
8.3,3113.585041522261
19.0,2135.856777493606
8.1,505.8093765972724
0.0,1323.6464285750003
9.0,1007.900000001048
7.4,215.7
6.2,215.7
8.0,563.6243380876059
6.0,2021.261232996117
12.0,201.4565060627956
9.4,477.31849593495934
17.5,28.4
12.0,2010.7363720278183
16.1,252.3186621174416
7.6,903.3262146699188
11.0,868.6389391082453
12.8,113.53556910569104
9.6,2248.4
13.7,454.8331088272147
13.0,1272.4619047666663
12.0,1272.4619047666663
20.0,419.6
15.1,627.0313980835186
12.6,3067.8752302434377
9.0,419.6
9.1,419.5999992960943
12.0,180.1
12.5,628.2
17.5,628.2
15.6,628.2
10.2,2143.3248081841434
17.6,602.1409333254765
14.0,628.2
11.0,1965.376549236816
11.1,561.0857143
9.6,467.8955736177424
12.4,1900.928571433333
9.3,4133.8
11.5,662.8619047666665
12.2,1644.1952381
9.7,440.0018677101822
5.9,139.8153963414634
10.3,121.38643292682926
11.4,1272.4619047666663
18.4,304.5338296038872
9.0,528.3894390156966
12.5,3026.9606612286457
14.2,3474.5230151888554
7.9,810.3192934806473
7.6,514.026564360782
15.7,294.74285715
9.3,440.4399325111969
9.5,441.09794510155393
15.0,855.92921858155
13.7,707.2411589271564
15.7,866.2386530199755
5.4,308.3993662034547
26.0,2823.270458134106
8.1,547.9944105691055
25.5,3652.182827884096
6.1,1744.6384647663726
5.0,526.7306282545369
10.1,2362.3789305257164
7.9,690.6426783697436
7.9,546.4579776422763
8.7,698.4691603920105
25.8,3696.255622832857
5.9,773.1540393246023
5.4,1801.503689220505
3.0,1982.151897255119
6.9,114.5
5.9,781.700012760197
6.4,651.2940772772364
11.6,6.400000034540328
6.3,769.3574411229558
4.3,693.6108710984761
11.9,1548.6876068291754
13.6,300.1922866680639
4.8,558.95
7.0,779.8370697223752
4.2,628.2
5.2,410.5217375468552
8.2,537.5869873388938
7.6,540.4776382552823
8.5,2412.5902476511656
6.7,778.3075906123221
4.7,677.91893886504
7.0,843.399310725275
26.1,3471.937456444315
8.4,540.882970041612
8.8,176.1748931672754
13.6,3244.6882410074936
7.9,525.0972970499436
7.8,459.2123678631257
5.5,1243.05
7.5,10.650000001798585
7.7,514.4561473749213
6.9,628.2
5.6,419.6
7.4,57.69037543909495
5.3,261.12638704569656
5.2,978.4
5.5,1127.4
8.1,413.694879643196
7.8,366.6989757596291
20.4,957.982483379599
5.6,419.6000331451614
8.2,411.5195180061185
6.4,3.0869022869022875
6.8,1953.7248989235568
5.3,280.2365801104436
5.4,1756.304646132587
8.2,1798.1472985149428
7.8,1974.884942584977
7.9,561.0857143
3.5,628.2
7.7,60.471471630528725
6.7,28.4
7.9,2667.861291448455
5.9,385.8094658266186
5.2,292.31384674525293
3.4,628.2
15.0,124.175
18.4,3824.573569932608
4.8,59.21072737132865
8.4,83.02143323923696
5.8,180.10000011242985
8.9,908.4906867844962
14.0,3046.355551551164
3.4,628.2
24.0,3835.48392434211
19.3,2436.4273179610373
5.8,481.7916376194569
26.2,516.2379766193528
8.4,3790.084563413134
14.0,3332.8233627884165
23.0,3861.938191229671
25.7,515.5123753944009
16.0,2830.2446023051834
0.0,713.75
10.0,607.6574895007
11.2,404.9758542439321
12.6,1338.2494074798462
7.0,1639.5070540354395
10.6,5605.2
3.2,493.92566367070526
0.0,59.100111412458965
0.0,1593.85
0.0,434.8999999999999
0.0,1090.1999999999998
0.0,1628.15
6.1,610.9881605691057
8.3,560.798018292683
5.4,428.9
0.0,1671.6999999999998
0.0,14.300000000000695
3.8,766.6285714285713
4.0,773.9333333333333
0.0,1671.625
0.0,533.5
0.0,713.48
0.0,434.8999999999999
6.5,390.5452368079437
0.0,155.89999999999992
3.4,600.3621366497403
0.0,59.1
5.2,549.5640628670691
8.7,3116.7
6.9,345.90000000000003
0.0,59.09999966317193
0.0,479.725
0.0,2248.4
0.0,59.10000435533248
6.9,735.3939570321077
8.5,5605.200000016138
3.2,504.5430717605263
4.7,59.10000001234855
8.8,628.2
8.2,684.6866548501919
6.9,702.6650571765865
6.4,368.1561050020496
0.0,59.10000005817392
4.0,626.8646341463415
0.0,362.775
6.9,427.375
6.9,442.6198410161896
8.6,119.69547764227642
9.3,0.0
0.0,365.1333333333332
6.5,540.3122459349594
5.7,14.300000017277675
6.3,427.375
8.0,603.504932151356
6.0,537.751524390244
0.0,704.5
8.8,123.43157489466896
8.4,512.9833590457296
12.9,125.00990853658536
5.2,59.1
6.3,128.51260162601625
5.4,296.23872694088305
0.0,59.10000000430421
0.0,659.9999999997864
6.6,126.2177337398374
5.8,570.1400956083534
28.1,59.100000000000016
5.2,402.7169087251135
4.9,793.7439146308171
1.7,385.0940841730278
16.3,1346.042449391628
5.3,428.0329403746816
10.0,114.9849593495935
11.7,547.4822662601626
0.0,226.7
9.2,314.9747401546871
6.6,437.47188463482
7.4,442.9633263887117
27.0,1091.5779471544715
9.2,366.9218441864016
8.2,186.7297793864266
0.9,169.19547762414757
3.1,217.7081243360274
8.2,196.5317078112502
11.7,1187.226928771856
48.6,1795.8
6.0,455.057599537528
5.2,221.8463246911344
8.3,266.6175922686393
78.0,59.1
4.0,222.19999999999996
5.2,356.2356871987019
6.5,582.8188799205851
19.4,668.2631437570325
8.1,327.2200000000001
11.7,481.9151331219041
8.0,1517.9863407339178
0.0,974.7
1.1,118.84494745132068
7.1,10.466069385784843
4.3,1152.383333333333
6.5,1876.8281600624573
0.0,1628.15
0.0,910.1
8.6,10.670711296690891
5.3,847.0420540395469
6.5,3747.46210627688
17.8,669.4447049816217
17.4,231.4273137576833
0.4,144.0333333333333
24.4,497.804268292683
5.9,709.08
6.2,594.0873983739838
5.9,752.577093923172
8.7,650.7200071231217
4.4,2248.4
5.7,291.79352515628705
6.8,890.119071510156
19.2,1299.7905848852392
4.5,2248.3999999995253
4.5,2248.4
6.2,756.4343687143981
2.0,618.1750000000001
8.6,708.4814599350805
7.0,342.61300068673734
7.3,487.3696112404577
6.2,570.6083361078676
42.0,2248.4
41.2,1451.2
3.6,369.7999999864192
6.3,595.623831300813
8.2,1462.9399999999998
1.5,180.1
22.0,1793.133333333333
3.3,415.86117886178863
27.0,1509.901186436974
1.5,82.70000014099223
16.0,555.0101138279931
26.2,3303.300689093252
23.3,3250.9688578211503
0.5,713.75
1.3,2248.3999999987764
24.9,137.08205253044233
23.5,4133.8
10.9,1577.833333333333
16.3,4133.8
2.0,2248.4
23.2,838.3999999999999
21.1,4133.8
7.6,2425.601300679855
17.7,3608.297856256569
14.7,4133.799999999045
18.7,4133.8
11.2,2160.6494122505865
15.4,881.4666666666666
10.0,3473.9761682050016
20.3,166.6798780487805
27.5,3691.383497104424
29.0,3644.710138212375
14.4,1523.537757463438
20.5,168.37083333333337
16.6,4133.7999999997055
15.4,838.3999999999999
1.8,419.6
17.3,96.38293471321236
19.0,3764.9174592492736
25.0,288.932797282347
18.7,153.63536585365853
27.0,3774.617586775204
21.7,424.0021892707737
0.0,713.75
25.7,4133.8
17.2,215.7000009203863
15.7,1574.85
5.6,419.6
29.0,1381.45
0.0,1157.333333333333
8.9,1017.127689867306
6.8,1389.0422514272382
6.1,1014.2247672106045
0.0,59.10000000009475
10.0,532.8669116457824
0.0,419.6
0.0,960.278030333333
6.5,1974.2096135667084
10.8,524.6530846362944
10.0,570.3587747921146
6.1,1758.051299010713
0.0,2018.925
10.1,1081.4333333333332
10.6,1735.9012982633456
6.7,1650.818182
10.0,493.0214046315984
14.1,3617.097442240584
13.2,3800.021134686423
8.9,2248.4
11.8,14.3
10.5,2248.4
11.3,1046.9571138211384
12.6,4090.986840407561
10.9,1045.8688008130082
13.0,1599.670309393948
15.0,5605.2
12.3,1083.9597560975608
14.9,1376.17
8.0,1162.5641188090317
12.7,3983.42932955393
10.3,1116.6091463414637
11.7,1241.765142276423
12.6,1200.975000533891
6.0,309.296542643216
9.0,268.54281736417926
13.6,1189.75
9.7,404.0999999999999
10.2,319.425
9.3,0.0
11.2,217.71666666666664
11.3,208.48928002653244
18.0,860.3889883845388
12.0,1088.3130081300817
13.1,13.512625590847934
11.3,628.2
34.0,1142.7286585365855
15.0,628.2000000000038
8.1,1229.781612525116
13.7,2270.3666666666663
11.4,628.2
9.0,158.36955123183185
16.9,2248.4
6.2,1319.0353658536587
15.0,458.3034033929401
11.3,13.77247537961488
7.7,1298.357418699187
14.6,628.2000000000095
9.0,3.1600831600831603
37.2,14.300000191137102
44.1,14.3
39.1,217.83489613856472
54.0,1443.035171646057
9.1,70.63758287904885
10.0,620.1
13.0,0.0
6.0,256.2129735064464
8.8,1469.2739073760404
4.1,10.243172899815812
8.3,1358.3032755799525
8.8,628.2000002351557
7.0,319.425
7.3,319.425
3.1,411.1988986593922
9.8,1482.4683931641175
8.1,319.425
3.7,451.07733875067055
7.7,3583.0691356420903
5.1,0.0
6.1,10.65
6.3,152.0549506814913
6.2,1542.4330907656058
5.3,1277.5777323724035
5.2,6.685467907657169
5.7,1409.4519809980484
3.6,532.922984250202
5.3,112.3281551023204
6.2,1292.3840987204503
5.2,1273.201971300227
7.4,136.91094673809303
9.8,3897.1057677247777
4.7,172.9134913154361
6.8,10.65
3.9,10.649999999997757
5.0,763.2227273333333
9.2,10.65
7.3,210.1391897106
3.8,1227.9785816412973
2.6,411.59918434163336
4.2,1566.6600398146672
5.2,1347.3038378192027
7.1,1424.3387804760794
6.0,30.09464763446446
5.6,10.291793957096356
6.4,240.9755337347968
5.0,226.27813895848917
5.8,617.442198334054
4.1,225.4125
6.4,763.2227273333333
6.8,1590.8829209812673
4.1,225.4125
6.3,613.626567144115
8.1,48.41104758955491
6.2,1447.1731570268971
8.2,55.68104108644876
8.5,1320.7558236748737
4.0,225.4125
6.5,78.857583454295
7.3,209.2663111450896
6.7,763.2227273333333
10.9,10.65
3.1,407.4962138584444
9.0,194.50540168164613
4.6,962.4166666666664
8.2,419.6499999999999
6.8,90.89898354040848
5.2,3.5326403326403333
4.4,678.5696761570731
4.9,1363.1576016171798
4.8,466.3164654557244
6.1,763.2227273333333
8.1,10.65
6.1,3759.89833533165
4.5,542.378862724635
6.0,10.619290871949556
7.2,225.4313591959757
9.2,620.1000001137351
5.9,231.5225316127748
9.5,3906.5447190590985
6.7,68.48014187905196
5.7,763.2227273333333
4.7,1370.0237948078127
8.0,10.650000103243064
5.8,10.3711059501882
8.7,12.930686584108978
9.5,3901.992659256888
14.5,3566.2080172460014
4.3,603.2937461548759
6.0,595.3803062043405
8.0,10.047008889244816
6.3,579.5798445173456
7.6,4133.8
7.4,4133.8
6.8,763.2227273333333
6.9,9.458516857531832
5.2,334.99703233117174
6.9,49.223941625889545
2.3,8.46916793465204
7.7,40.3211442856764
8.6,4049.330495269093
7.4,10.354048210138547
8.6,584.315322863277
3.2,558.1859448714247
1.9,1941.718022693571
8.9,1580.1572097987353
5.4,1420.432345036886
10.8,39.636906091642174
5.4,1650.818182
6.6,355.5025179102405
8.0,319.425
7.2,763.2227273333333
1.2,461.1658779381999
8.3,700.2492696399746
5.2,1451.2
8.1,643.5096399231047
8.6,426.53503489504266
7.4,1605.869141099462
4.0,677.9800171063052
7.2,352.8166666666666
7.9,543.7558748238368
0.8,2680.251120750849
2.7,1650.818182
7.2,38.82247883192311
6.8,10.65
4.8,1451.2
2.0,540.6
7.6,1545.3881087310162
5.7,605.7996761048579
8.0,962.3290124050516
4.2,319.425
4.5,53.75189045803563
6.6,230.49689528818843
6.3,16.77506058165205
6.2,597.5593333266822
1.6,194.08629903081035
4.8,264.0820249217043
3.1,540.6
8.0,10.464923520461278
5.2,1095.709091080168
8.0,10.65
5.9,613.1195813469465
8.5,47.29520284881443
9.0,319.425
9.4,3912.412134934489
8.0,10.65
2.7,1650.818182
0.7,463.1943990844753
1.2,492.84888921870464
6.4,419.6
0.0,0.0
0.3,9.182960467369782
0.1,446.8475777640232
1.2,42.24735231426829
2.0,9.71114065686977
3.2,2248.4
4.2,9.727193356221177
6.3,28.400000043730376
3.3,111.05
0.8,146.10962992423285
0.0,214.66676875543797
2.0,10.65
5.3,1849.5822676896844
3.4,114.5
2.0,10.65
3.2,6.400000000046672
4.3,2.750935550935551
2.3,627.3237985981497
1.2,488.1743307264697
14.1,4.197920997920997
2.3,273.9068354105024
7.2,589.9902439024389
11.2,14.3
10.8,628.2
7.0,577.7
8.4,560.2858739837399
8.0,577.7000000345528
10.3,5605.2
7.7,710.4123737506845
11.3,1808.2903734477668
6.5,815.1750000000002
6.3,2248.4
10.9,5273.463620232305
11.0,835.5550867390564
10.2,529.2087500339954
8.1,324.22476770762626
8.3,1605.8123170083052
14.5,1149.191667177297
11.4,2316.330642537268
6.4,265.44559364072626
9.5,36.058630142787095
6.7,1320.123678861789
11.0,9.577921037879396
10.0,4646.659646101038
5.2,1629.1516501355466
6.7,101.93195270292156
6.0,9.825258268599343
7.1,319.425
5.9,220.7375
4.2,6.400000021186354
5.5,540.6
4.8,3.851975051975052
5.3,237.7
7.3,520.7615433911767
5.2,6.4
9.2,624.0942858941512
7.2,628.2
7.4,313.289125173972
5.6,10.499039000560588
4.6,66.23458646936177
7.2,677.4947607328841
6.2,6.4
6.1,97.44546453793326
4.9,2248.399206817804
4.8,9.620565388003522
6.1,620.1
1.8,215.70026133454812
6.9,28.4
6.7,714.2630639601784
6.6,661.4144051908124
5.0,426.8820800900337
7.2,522.3410380402889
4.9,606.5812693808235
2.9,1708.642381509128
3.3,237.6999999999991
7.7,925.881530851448
14.0,242.16666666666657
3.8,1301.7697079065035
5.1,585.4971537690978
11.0,1415.3907945573585
5.7,158.54097099477696
2.8,9.134419796588451
4.0,10.6355009209578
3.8,1323.3194913103168
3.5,9.484103467606312
5.8,10.405221430287504
5.0,434.5271271862831
7.5,550.589273127204
7.2,534.4061383902028
7.5,545.6847851898281
5.0,70.90248662679767
8.0,1650.818180007515
4.0,9.03562002889914
7.7,1590.8833335169943
7.2,4133.80000000027
6.6,88.98428528249502
7.2,94.90463476676756
5.4,795.0519095616927
6.0,579.969306240139
5.9,604.8771823709704
10.6,577.7
